dataset,variable,label
NFHS-4 Individual,hw53_6,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Individual,hw55_1,result of measurement - hemoglobin
NFHS-4 Individual,hw55_2,result of measurement - hemoglobin
NFHS-4 Individual,hw55_3,result of measurement - hemoglobin
NFHS-4 Individual,hw55_4,result of measurement - hemoglobin
NFHS-4 Individual,hw55_5,result of measurement - hemoglobin
NFHS-4 Individual,hw55_6,result of measurement - hemoglobin
NFHS-4 Individual,hw56_1,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-4 Individual,hw56_2,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-4 Individual,hw56_3,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-4 Individual,hw56_4,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-4 Individual,hw56_5,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-4 Individual,hw56_6,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-4 Individual,hw57_1,anemia level
NFHS-4 Individual,hw57_2,anemia level
NFHS-4 Individual,hw57_3,anemia level
NFHS-4 Individual,hw57_4,anemia level
NFHS-4 Individual,hw57_5,anemia level
NFHS-4 Individual,hw57_6,anemia level
NFHS-4 Individual,hw58_1,na - agrees to referral - anemia
NFHS-4 Individual,hw58_2,na - agrees to referral - anemia
NFHS-4 Individual,hw58_3,na - agrees to referral - anemia
NFHS-4 Individual,hw58_4,na - agrees to referral - anemia
NFHS-4 Individual,hw58_5,na - agrees to referral - anemia
NFHS-4 Individual,hw58_6,na - agrees to referral - anemia
NFHS-4 Individual,hw70_1,height/age standard deviation (new who)
NFHS-4 Individual,hw70_2,height/age standard deviation (new who)
NFHS-4 Individual,hw70_3,height/age standard deviation (new who)
NFHS-4 Individual,hw70_4,height/age standard deviation (new who)
NFHS-4 Individual,hw70_5,height/age standard deviation (new who)
NFHS-4 Individual,hw70_6,height/age standard deviation (new who)
NFHS-4 Individual,hw71_1,weight/age standard deviation (new who)
NFHS-4 Individual,hw71_2,weight/age standard deviation (new who)
NFHS-4 Individual,hw71_3,weight/age standard deviation (new who)
NFHS-4 Individual,hw71_4,weight/age standard deviation (new who)
NFHS-4 Individual,hw71_5,weight/age standard deviation (new who)
NFHS-4 Individual,hw71_6,weight/age standard deviation (new who)
NFHS-4 Individual,hw72_1,weight/height standard deviation (new who)
NFHS-4 Individual,hw72_2,weight/height standard deviation (new who)
NFHS-4 Individual,hw72_3,weight/height standard deviation (new who)
NFHS-4 Individual,hw72_4,weight/height standard deviation (new who)
NFHS-4 Individual,hw72_5,weight/height standard deviation (new who)
NFHS-4 Individual,hw72_6,weight/height standard deviation (new who)
NFHS-4 Individual,hw73_1,bmi standard deviation (new who)
NFHS-4 Individual,hw73_2,bmi standard deviation (new who)
NFHS-4 Individual,hw73_3,bmi standard deviation (new who)
NFHS-4 Individual,hw73_4,bmi standard deviation (new who)
NFHS-4 Individual,hw73_5,bmi standard deviation (new who)
NFHS-4 Individual,hw73_6,bmi standard deviation (new who)
NFHS-4 Individual,v501,current marital status (see s301)
NFHS-4 Individual,v502,currently/formerly/never in union
NFHS-4 Individual,v503,number of unions
NFHS-4 Individual,v504,currently residing with husband/partner
NFHS-4 Individual,v505,number of additional wives
NFHS-4 Individual,v506,na - respondent's rank among wives
NFHS-4 Individual,v507,month of first cohabitation
NFHS-4 Individual,v508,year of first cohabitation
NFHS-4 Individual,v509,na - date of first cohabitation (cmc)
NFHS-4 Individual,v510,completeness of date information in v509
NFHS-4 Individual,v511,age at first cohabitation
NFHS-4 Individual,v512,years since first cohabitation
NFHS-4 Individual,v513,cohabitation duration (grouped)
NFHS-4 Individual,v525,age at first sex
NFHS-4 Individual,v527,time since last sex
NFHS-4 Individual,v528,time since last sex (in days)
NFHS-4 Individual,v529,time since last sex (in months)
NFHS-4 Individual,v530,flag for v529
NFHS-4 Individual,v531,age at first sex (imputed)
NFHS-4 Individual,v532,flag for v531
NFHS-4 Individual,v535,ever been married or in union
NFHS-4 Individual,v536,recent sexual activity
NFHS-4 Individual,v537,months of abstinence
NFHS-4 Individual,v538,na - how previous marriage or union ended
NFHS-4 Individual,v539,na - person who received most of late husband's property
NFHS-4 Individual,v540,na - respondent received any of late husband's assets or valuables
NFHS-4 Individual,v541,na - intends to wait until marriage to have sex
NFHS-4 Individual,v602,fertility preference
NFHS-4 Individual,v603,preferred waiting time for birth of a/another child
NFHS-4 Individual,v604,preferred waiting time for birth of a/another child (grouped)
NFHS-4 Individual,v605,desire for more children
NFHS-4 Individual,v613,ideal number of children
NFHS-4 Individual,v614,ideal number of children (grouped)
NFHS-4 Individual,v616,time for future birth
NFHS-4 Individual,v621,husband's desire for children
NFHS-4 Individual,v623,exposure
NFHS-4 Individual,v624,unmet need
NFHS-4 Individual,v625,exposure (definition 2)
NFHS-4 Individual,v626,unmet need (definition 2)
NFHS-4 Individual,v625a,exposure to need for contraception (definition 3)
NFHS-4 Individual,v626a,unmet need for contraception (definition 3)
NFHS-4 Individual,v627,ideal number of boys
NFHS-4 Individual,v628,ideal number of girls
NFHS-4 Individual,v629,ideal number of either sex
NFHS-4 Individual,v631,na - problem if became pregnant
NFHS-4 Individual,v632,decision maker for using contraception
NFHS-4 Individual,v633a,reason for not having sex: husband has sti
NFHS-4 Individual,v633b,reason for not having sex: husband has other women
NFHS-4 Individual,v633c,na - reason for not having sex: recent birth
NFHS-4 Individual,v633d,"reason for not having sex: tired, not in mood"
NFHS-4 Individual,v633e,na - reason for not having sex: cs
NFHS-4 Individual,v633f,na - reason for not having sex: cs
NFHS-4 Individual,v633g,na - reason for not having sex: cs
NFHS-4 Individual,v634,na - husband knows that respondent is using contraception
NFHS-4 Individual,v701,husband/partner's education level
NFHS-4 Individual,v702,husband/partner's highest year of education (at level in v701)
NFHS-4 Individual,v704,husband/partner's occupation
NFHS-4 Individual,v705,husband/partner's occupation (grouped)
NFHS-4 Individual,v714,respondent currently working
NFHS-4 Individual,v714a,"respondent has a job, but currently absent"
NFHS-4 Individual,v715,husband/partner's total number of years of education
NFHS-4 Individual,v716,respondent's occupation
NFHS-4 Individual,v717,respondent's occupation (grouped)
NFHS-4 Individual,v719,"respondent works for family, others, self"
NFHS-4 Individual,v721,na - respondent works at home or away
NFHS-4 Individual,v729,husband/partner's educational attainment
NFHS-4 Individual,v730,husband/partner's age
NFHS-4 Individual,v731,respondent worked in last 12 months
NFHS-4 Individual,v732,respondent employed all year/seasonal
NFHS-4 Individual,v739,person who usually decides how to spend respondent's earnings
NFHS-4 Individual,v740,na - type of land where respondent works
NFHS-4 Individual,v741,type of earnings from respondent's work
NFHS-4 Individual,v743a,person who usually decides on respondent's health care
NFHS-4 Individual,v743b,person who usually decides on large household purchases
NFHS-4 Individual,v743c,na - person who usually decides on household purchases for daily needs
NFHS-4 Individual,v743d,person who usually decides on visits to family or relatives
NFHS-4 Individual,v743e,na - person who usually decides on food to be cooked each day
NFHS-4 Individual,v743f,person who usually decides what to do with money husband earns
NFHS-4 Individual,v744a,beating justified if wife goes out without telling husband
NFHS-4 Individual,v744b,beating justified if wife neglects the children
NFHS-4 Individual,v744c,beating justified if wife argues with husband
NFHS-4 Individual,v744d,beating justified if wife refuses to have sex with husband
NFHS-4 Individual,v744e,beating justified if wife doesn't cook food properly
NFHS-4 Individual,v745a,owns a house alone or jointly
NFHS-4 Individual,v745b,owns land alone or jointly
NFHS-4 Individual,v746,respondent earns more than husband/partner
NFHS-4 Individual,v750,ever heard of a sexually transmitted infection (sti)
NFHS-4 Individual,v751,ever heard of aids
NFHS-4 Individual,v754bp,na - reduce risk of getting hiv: do not have sex at all
NFHS-4 Individual,v754cp,reduce risk of getting hiv: always use condoms during sex
NFHS-4 Individual,v754dp,"reduce risk of getting hiv: have 1 sex partner only, who has no other partners"
NFHS-4 Individual,v754jp,can get hiv from mosquito bites
NFHS-4 Individual,v754wp,can get hiv by sharing food with person who has aids
NFHS-4 Individual,v756,a healthy looking person can have hiv
NFHS-4 Individual,v761,condom used during last sex with most recent partner
NFHS-4 Individual,v761b,condom used during last sex with 2nd to most recent partner
NFHS-4 Individual,v761c,na - condom used during last sex with 3rd to most recent partner
NFHS-4 Individual,v762aa,source for condoms: public: govt./municipal hospital
NFHS-4 Individual,v762ab,source for condoms: public: vaidya/hakim/homeopath (ayush)
NFHS-4 Individual,v762ac,source for condoms: public: govt. dispensary
NFHS-4 Individual,v762ad,source for condoms: public: uhc/uhp/ufwc
NFHS-4 Individual,v762ae,source for condoms: public: chc/rural hospital/block phc
NFHS-4 Individual,v762af,source for condoms: public: phc/additional phc
NFHS-4 Individual,v762ag,source for condoms: public: sub-centre/anm
NFHS-4 Individual,v762ah,source for condoms: public: govt. mobile clinic
NFHS-4 Individual,v762ai,source for condoms: public: camp
NFHS-4 Individual,v762aj,source for condoms: private: hospital/clinic/doctor
NFHS-4 Individual,v762ak,source for condoms: private: pharmacy/drugstore
NFHS-4 Individual,v762al,source for condoms: private: paramedic
NFHS-4 Individual,v762am,source for condoms: private: mobile clinic
NFHS-4 Individual,v762an,source for condoms: private: vaidya/hakim/homeopath (ayush)
NFHS-4 Individual,v762ao,source for condoms: traditional healer
NFHS-4 Individual,v762ap,source for condoms: private: dai (tba)
NFHS-4 Individual,v762aq,source for condoms: other private health
NFHS-4 Individual,v762ar,source for condoms: ngo or trust hospital/clinic
NFHS-4 Individual,v762as,source for condoms: public: anganwadi/icds centre
NFHS-4 Individual,v762at,source for condoms: public: asha
NFHS-4 Individual,v762au,source for condoms: public: other community-based worker
NFHS-4 Individual,v762av,source for condoms: other public health
NFHS-4 Individual,v762aw,"source for condoms: ration or other shop or vending machine (see s821w, x and y)"
NFHS-4 Individual,v762ax,source for condoms: other
NFHS-4 Individual,v762az,don't know any source for condoms
NFHS-4 Individual,v762ba,na - source for female condoms: government hospital
NFHS-4 Individual,v762bb,na - source for female condoms: cs public
NFHS-4 Individual,v762bc,na - source for female condoms: cs public
NFHS-4 Individual,v762bd,na - source for female condoms: cs public
NFHS-4 Individual,v762be,na - source for female condoms: cs public
NFHS-4 Individual,v762bf,na - source for female condoms: cs public
NFHS-4 Individual,v762bg,na - source for female condoms: cs public
NFHS-4 Individual,v762bh,na - source for female condoms: cs public
NFHS-4 Individual,v762bi,na - source for female condoms: cs public
NFHS-4 Individual,v762bj,na - source for female condoms: private hospital/clinic
NFHS-4 Individual,v762bk,na - source for female condoms: pharmacy
NFHS-4 Individual,v762bl,na - source for female condoms: private doctor
NFHS-4 Individual,v762bm,na - source for female condoms: cs private
NFHS-4 Individual,v762bn,na - source for female condoms: cs private
NFHS-4 Individual,v762bo,na - source for female condoms: cs private
NFHS-4 Individual,v762bp,na - source for female condoms: cs private
NFHS-4 Individual,v762bq,na - source for female condoms: cs private
NFHS-4 Individual,v762br,na - source for female condoms: cs private
NFHS-4 Individual,v762bs,na - source for female condoms: cs other
NFHS-4 Individual,v762bt,na - source for female condoms: cs other
NFHS-4 Individual,v762bu,na - source for female condoms: cs other
NFHS-4 Individual,v762bv,na - source for female condoms: cs other
NFHS-4 Individual,v762bw,na - source for female condoms: cs other
NFHS-4 Individual,v762bx,na - source for female condoms: other
NFHS-4 Individual,v762bz,na - don't know any source for female condoms
NFHS-4 Individual,v763a,had any sti in last 12 months
NFHS-4 Individual,v763b,had genital sore/ulcer in last 12 months
NFHS-4 Individual,v763c,had genital discharge in last 12 months
NFHS-4 Individual,v763d,na - had cs sti in last 12 months
NFHS-4 Individual,v763e,na - had cs sti in last 12 months
NFHS-4 Individual,v763f,na - had cs sti in last 12 months
NFHS-4 Individual,v763g,na - had cs sti in last 12 months
NFHS-4 Individual,v766a,"number of sex partners, excluding spouse, in last 12 months"
NFHS-4 Individual,v766b,"number of sex partners, including spouse, in last 12 months"
NFHS-4 Individual,v767a,relationship with most recent sex partner
NFHS-4 Individual,v767b,relationship with 2nd to most recent sex partner
NFHS-4 Individual,v767c,na - relationship with 3rd to most recent sex partner
NFHS-4 Individual,v768a,na - length of time knows last partner
NFHS-4 Individual,v768b,na - length of time knows other partner (1)
NFHS-4 Individual,v768c,na - length of time knows other partner (2)
NFHS-4 Individual,v769,can get a condom
NFHS-4 Individual,v769a,na - can get a female condom
NFHS-4 Individual,v770,sought advice/treatment for last sti infection
NFHS-4 Individual,v770a,sought sti advice/treatment from: public: government hospital
NFHS-4 Individual,v770b,sought sti advice/treatment from: public: vaidya/hakim/homeopath (ayush)
NFHS-4 Individual,v770c,sought sti advice/treatment from: public: govt. health centre
NFHS-4 Individual,v770d,sought sti advice/treatment from: public: stand-alone ictc
NFHS-4 Individual,v770e,sought sti advice/treatment from: public: family planning clinic
NFHS-4 Individual,v770f,sought sti advice/treatment from: public: mobile clinic
NFHS-4 Individual,v770g,sought sti advice/treatment from: public: fieldworker
NFHS-4 Individual,v770h,sought sti advice/treatment from: public: school based clinic
NFHS-4 Individual,v770i,sought sti advice/treatment from: public: other public
NFHS-4 Individual,v770j,sought sti advice/treatment from: ngo or trust hospital/clinic
NFHS-4 Individual,v770k,sought sti advice/treatment from: private: hospital/clinic/private doctor
NFHS-4 Individual,v770l,sought sti advice/treatment from: private: vaidya/hakim/homeopath (ayush)
NFHS-4 Individual,v770m,sought sti advice/treatment from: private: stand-alone ictc
NFHS-4 Individual,v770n,sought sti advice/treatment from: private: pharmacy
NFHS-4 Individual,v770o,sought sti advice/treatment from: private: mobile clinic
NFHS-4 Individual,v770p,sought sti advice/treatment from: private: fieldworker
NFHS-4 Individual,v770q,sought sti advice/treatment from: private: school based clinic
NFHS-4 Individual,v770r,sought sti advice/treatment from: other private
NFHS-4 Individual,v770s,na - sought sti advice/treatment from: cs private
NFHS-4 Individual,v770t,sought sti advice/treatment from: home
NFHS-4 Individual,v770u,sought sti advice/treatment from: correctional facility
NFHS-4 Individual,v770v,na - sought sti advice/treatment from: cs other
NFHS-4 Individual,v770w,na - sought sti advice/treatment from: cs other
NFHS-4 Individual,v770x,sought sti advice/treatment from: other
NFHS-4 Individual,v774a,hiv transmitted during pregnancy
NFHS-4 Individual,v774b,hiv transmitted during delivery
NFHS-4 Individual,v774c,hiv transmitted by breastfeeding
NFHS-4 Individual,v775,"na - knows someone who has, or is suspected of having, hiv"
NFHS-4 Individual,v777,would want hiv infection in family to remain secret
NFHS-4 Individual,v778,willing to care for relative with aids
NFHS-4 Individual,v779,"a female teacher infected with hiv, but is not sick, should be allowed to contin"
NFHS-4 Individual,v780,na - children should be taught about condoms to avoid aids
NFHS-4 Individual,v781,ever been tested for hiv
NFHS-4 Individual,v783,know a place to get hiv test
NFHS-4 Individual,v784a,place for hiv test: public: government hospital
NFHS-4 Individual,v784b,na - place for hiv test: cs public
NFHS-4 Individual,v784c,place for hiv test: public: govt. health centre
NFHS-4 Individual,v784d,place for hiv test: public: stand-alone ictc
NFHS-4 Individual,v784e,place for hiv test: public: family planning clinic
NFHS-4 Individual,v784f,place for hiv test: public: mobile clinic
NFHS-4 Individual,v784g,place for hiv test: public: fieldworker
NFHS-4 Individual,v784h,place for hiv test: public: school based clinic
NFHS-4 Individual,v784i,place for hiv test: other public sector
NFHS-4 Individual,v784j,place for hiv test: ngo or trust hospital/clinic
NFHS-4 Individual,v784k,place for hiv test: private: hospital/clinic/private doctor
NFHS-4 Individual,v784l,na - place for hiv test: cs private
NFHS-4 Individual,v784m,place for hiv test: private: stand-alone ictc
NFHS-4 Individual,v784n,place for hiv test: private: pharmacy
NFHS-4 Individual,v784o,place for hiv test: private: mobile clinic
NFHS-4 Individual,v784p,place for hiv test: private: fieldworker
NFHS-4 Individual,v784q,place for hiv test: private: school based clinic
NFHS-4 Individual,v784r,place for hiv test: other private health sector
