dataset,variable,label
NFHS-4 Household,ha4_02,height/age percentile
NFHS-4 Household,ha4_03,height/age percentile
NFHS-4 Household,ha4_04,height/age percentile
NFHS-4 Household,ha4_05,height/age percentile
NFHS-4 Household,ha4_06,height/age percentile
NFHS-4 Household,ha4_07,height/age percentile
NFHS-4 Household,ha4_08,height/age percentile
NFHS-4 Household,ha4_09,height/age percentile
NFHS-4 Household,ha4_10,height/age percentile
NFHS-4 Household,ha4_11,height/age percentile
NFHS-4 Household,ha4_12,height/age percentile
NFHS-4 Household,ha5_01,height/age standard deviation
NFHS-4 Household,ha5_02,height/age standard deviation
NFHS-4 Household,ha5_03,height/age standard deviation
NFHS-4 Household,ha5_04,height/age standard deviation
NFHS-4 Household,ha5_05,height/age standard deviation
NFHS-4 Household,ha5_06,height/age standard deviation
NFHS-4 Household,ha5_07,height/age standard deviation
NFHS-4 Household,ha5_08,height/age standard deviation
NFHS-4 Household,ha5_09,height/age standard deviation
NFHS-4 Household,ha5_10,height/age standard deviation
NFHS-4 Household,ha5_11,height/age standard deviation
NFHS-4 Household,ha5_12,height/age standard deviation
NFHS-4 Household,ha6_01,height/age percent ref. median
NFHS-4 Household,ha6_02,height/age percent ref. median
NFHS-4 Household,ha6_03,height/age percent ref. median
NFHS-4 Household,ha6_04,height/age percent ref. median
NFHS-4 Household,ha6_05,height/age percent ref. median
NFHS-4 Household,ha6_06,height/age percent ref. median
NFHS-4 Household,ha6_07,height/age percent ref. median
NFHS-4 Household,ha6_08,height/age percent ref. median
NFHS-4 Household,ha6_09,height/age percent ref. median
NFHS-4 Household,ha6_10,height/age percent ref. median
NFHS-4 Household,ha6_11,height/age percent ref. median
NFHS-4 Household,ha6_12,height/age percent ref. median
NFHS-4 Household,ha11_01,weight/height standard deviation (dhs)
NFHS-4 Household,ha11_02,weight/height standard deviation (dhs)
NFHS-4 Household,ha11_03,weight/height standard deviation (dhs)
NFHS-4 Household,ha11_04,weight/height standard deviation (dhs)
NFHS-4 Household,ha11_05,weight/height standard deviation (dhs)
NFHS-4 Household,ha11_06,weight/height standard deviation (dhs)
NFHS-4 Household,ha11_07,weight/height standard deviation (dhs)
NFHS-4 Household,ha11_08,weight/height standard deviation (dhs)
NFHS-4 Household,ha11_09,weight/height standard deviation (dhs)
NFHS-4 Household,ha11_10,weight/height standard deviation (dhs)
NFHS-4 Household,ha11_11,weight/height standard deviation (dhs)
NFHS-4 Household,ha11_12,weight/height standard deviation (dhs)
NFHS-4 Household,ha12_01,weight/height percent ref. median (dhs)
NFHS-4 Household,ha12_02,weight/height percent ref. median (dhs)
NFHS-4 Household,ha12_03,weight/height percent ref. median (dhs)
NFHS-4 Household,ha12_04,weight/height percent ref. median (dhs)
NFHS-4 Household,ha12_05,weight/height percent ref. median (dhs)
NFHS-4 Household,ha12_06,weight/height percent ref. median (dhs)
NFHS-4 Household,ha12_07,weight/height percent ref. median (dhs)
NFHS-4 Household,ha12_08,weight/height percent ref. median (dhs)
NFHS-4 Household,ha12_09,weight/height percent ref. median (dhs)
NFHS-4 Household,ha12_10,weight/height percent ref. median (dhs)
NFHS-4 Household,ha12_11,weight/height percent ref. median (dhs)
NFHS-4 Household,ha12_12,weight/height percent ref. median (dhs)
NFHS-4 Household,ha12a_01,weight/height percent ref. median (fog)
NFHS-4 Household,ha12a_02,weight/height percent ref. median (fog)
NFHS-4 Household,ha12a_03,weight/height percent ref. median (fog)
NFHS-4 Household,ha12a_04,weight/height percent ref. median (fog)
NFHS-4 Household,ha12a_05,weight/height percent ref. median (fog)
NFHS-4 Household,ha12a_06,weight/height percent ref. median (fog)
NFHS-4 Household,ha12a_07,weight/height percent ref. median (fog)
NFHS-4 Household,ha12a_08,weight/height percent ref. median (fog)
NFHS-4 Household,ha12a_09,weight/height percent ref. median (fog)
NFHS-4 Household,ha12a_10,weight/height percent ref. median (fog)
NFHS-4 Household,ha12a_11,weight/height percent ref. median (fog)
NFHS-4 Household,ha12a_12,weight/height percent ref. median (fog)
NFHS-4 Household,ha12b_01,weight/height percent ref. median (who)
NFHS-4 Household,ha12b_02,weight/height percent ref. median (who)
NFHS-4 Household,ha12b_03,weight/height percent ref. median (who)
NFHS-4 Household,ha12b_04,weight/height percent ref. median (who)
NFHS-4 Household,ha12b_05,weight/height percent ref. median (who)
NFHS-4 Household,ha12b_06,weight/height percent ref. median (who)
NFHS-4 Household,ha12b_07,weight/height percent ref. median (who)
NFHS-4 Household,ha12b_08,weight/height percent ref. median (who)
NFHS-4 Household,ha12b_09,weight/height percent ref. median (who)
NFHS-4 Household,ha12b_10,weight/height percent ref. median (who)
NFHS-4 Household,ha12b_11,weight/height percent ref. median (who)
NFHS-4 Household,ha12b_12,weight/height percent ref. median (who)
NFHS-4 Household,ha13_01,result of measurement - height/weight
NFHS-4 Household,ha13_02,result of measurement - height/weight
NFHS-4 Household,ha13_03,result of measurement - height/weight
NFHS-4 Household,ha13_04,result of measurement - height/weight
NFHS-4 Household,ha13_05,result of measurement - height/weight
NFHS-4 Household,ha13_06,result of measurement - height/weight
NFHS-4 Household,ha13_07,result of measurement - height/weight
NFHS-4 Household,ha13_08,result of measurement - height/weight
NFHS-4 Household,ha13_09,result of measurement - height/weight
NFHS-4 Household,ha13_10,result of measurement - height/weight
NFHS-4 Household,ha13_11,result of measurement - height/weight
NFHS-4 Household,ha13_12,result of measurement - height/weight
NFHS-4 Household,ha32_01,date of birth (cmc)
NFHS-4 Household,ha32_02,date of birth (cmc)
NFHS-4 Household,ha32_03,date of birth (cmc)
NFHS-4 Household,ha32_04,date of birth (cmc)
NFHS-4 Household,ha32_05,date of birth (cmc)
NFHS-4 Household,ha32_06,date of birth (cmc)
NFHS-4 Household,ha32_07,date of birth (cmc)
NFHS-4 Household,ha32_08,date of birth (cmc)
NFHS-4 Household,ha32_09,date of birth (cmc)
NFHS-4 Household,ha32_10,date of birth (cmc)
NFHS-4 Household,ha32_11,date of birth (cmc)
NFHS-4 Household,ha32_12,date of birth (cmc)
NFHS-4 Household,ha33_01,completeness of ha32 information
NFHS-4 Household,ha33_02,completeness of ha32 information
NFHS-4 Household,ha33_03,completeness of ha32 information
NFHS-4 Household,ha33_04,completeness of ha32 information
NFHS-4 Household,ha33_05,completeness of ha32 information
NFHS-4 Household,ha33_06,completeness of ha32 information
NFHS-4 Household,ha33_07,completeness of ha32 information
NFHS-4 Household,ha33_08,completeness of ha32 information
NFHS-4 Household,ha33_09,completeness of ha32 information
NFHS-4 Household,ha33_10,completeness of ha32 information
NFHS-4 Household,ha33_11,completeness of ha32 information
NFHS-4 Household,ha33_12,completeness of ha32 information
NFHS-4 Household,ha35_01,smoking (cigarettes in last 24 hours)
NFHS-4 Household,ha35_02,smoking (cigarettes in last 24 hours)
NFHS-4 Household,ha35_03,smoking (cigarettes in last 24 hours)
NFHS-4 Household,ha35_04,smoking (cigarettes in last 24 hours)
NFHS-4 Household,ha35_05,smoking (cigarettes in last 24 hours)
NFHS-4 Household,ha35_06,smoking (cigarettes in last 24 hours)
NFHS-4 Household,ha35_07,smoking (cigarettes in last 24 hours)
NFHS-4 Household,ha35_08,smoking (cigarettes in last 24 hours)
NFHS-4 Household,ha35_09,smoking (cigarettes in last 24 hours)
NFHS-4 Household,ha35_10,smoking (cigarettes in last 24 hours)
NFHS-4 Household,ha35_11,smoking (cigarettes in last 24 hours)
NFHS-4 Household,ha35_12,smoking (cigarettes in last 24 hours)
NFHS-4 Household,ha40_01,body mass index
NFHS-4 Household,ha40_02,body mass index
NFHS-4 Household,ha40_03,body mass index
NFHS-4 Household,ha40_04,body mass index
NFHS-4 Household,ha40_05,body mass index
NFHS-4 Household,ha40_06,body mass index
NFHS-4 Household,ha40_07,body mass index
NFHS-4 Household,ha40_08,body mass index
NFHS-4 Household,ha40_09,body mass index
NFHS-4 Household,ha40_10,body mass index
NFHS-4 Household,ha40_11,body mass index
NFHS-4 Household,ha40_12,body mass index
NFHS-4 Household,ha41_01,rohrer's index
NFHS-4 Household,ha41_02,rohrer's index
NFHS-4 Household,ha41_03,rohrer's index
NFHS-4 Household,ha41_04,rohrer's index
NFHS-4 Household,ha41_05,rohrer's index
NFHS-4 Household,ha41_06,rohrer's index
NFHS-4 Household,ha41_07,rohrer's index
NFHS-4 Household,ha41_08,rohrer's index
NFHS-4 Household,ha41_09,rohrer's index
NFHS-4 Household,ha41_10,rohrer's index
NFHS-4 Household,ha41_11,rohrer's index
NFHS-4 Household,ha41_12,rohrer's index
NFHS-4 Household,ha50_01,under age 18
NFHS-4 Household,ha50_02,under age 18
NFHS-4 Household,ha50_03,under age 18
NFHS-4 Household,ha50_04,under age 18
NFHS-4 Household,ha50_05,under age 18
NFHS-4 Household,ha50_06,under age 18
NFHS-4 Household,ha50_07,under age 18
NFHS-4 Household,ha50_08,under age 18
NFHS-4 Household,ha50_09,under age 18
NFHS-4 Household,ha50_10,under age 18
NFHS-4 Household,ha50_11,under age 18
NFHS-4 Household,ha50_12,under age 18
NFHS-4 Household,ha51_01,line number of parent/caretaker
NFHS-4 Household,ha51_02,line number of parent/caretaker
NFHS-4 Household,ha51_03,line number of parent/caretaker
NFHS-4 Household,ha51_04,line number of parent/caretaker
NFHS-4 Household,ha51_05,line number of parent/caretaker
NFHS-4 Household,ha51_06,line number of parent/caretaker
NFHS-4 Household,ha51_07,line number of parent/caretaker
NFHS-4 Household,ha51_08,line number of parent/caretaker
NFHS-4 Household,ha51_09,line number of parent/caretaker
NFHS-4 Household,ha51_10,line number of parent/caretaker
NFHS-4 Household,ha51_11,line number of parent/caretaker
NFHS-4 Household,ha51_12,line number of parent/caretaker
NFHS-4 Household,ha52_01,read consent statement - hemoglobin
NFHS-4 Household,ha52_02,read consent statement - hemoglobin
NFHS-4 Household,ha52_03,read consent statement - hemoglobin
NFHS-4 Household,ha52_04,read consent statement - hemoglobin
NFHS-4 Household,ha52_05,read consent statement - hemoglobin
NFHS-4 Household,ha52_06,read consent statement - hemoglobin
NFHS-4 Household,ha52_07,read consent statement - hemoglobin
NFHS-4 Household,ha52_08,read consent statement - hemoglobin
NFHS-4 Household,ha52_09,read consent statement - hemoglobin
NFHS-4 Household,ha52_10,read consent statement - hemoglobin
NFHS-4 Household,ha52_11,read consent statement - hemoglobin
NFHS-4 Household,ha52_12,read consent statement - hemoglobin
NFHS-4 Household,ha53_01,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Household,ha53_02,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Household,ha53_03,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Household,ha53_04,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Household,ha53_05,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Household,ha53_06,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Household,ha53_07,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Household,ha53_08,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Household,ha53_09,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Household,ha53_10,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Household,ha53_11,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Household,ha53_12,hemoglobin level (g/dl - 1 decimal)
NFHS-4 Household,ha54_01,currently pregnant
NFHS-4 Household,ha54_02,currently pregnant
NFHS-4 Household,ha54_03,currently pregnant
NFHS-4 Household,ha54_04,currently pregnant
NFHS-4 Household,ha54_05,currently pregnant
NFHS-4 Household,ha54_06,currently pregnant
NFHS-4 Household,ha54_07,currently pregnant
NFHS-4 Household,ha54_08,currently pregnant
NFHS-4 Household,ha54_09,currently pregnant
NFHS-4 Household,ha54_10,currently pregnant
NFHS-4 Household,ha54_11,currently pregnant
NFHS-4 Household,ha54_12,currently pregnant
NFHS-4 Household,ha55_01,result of measurement - hemoglobin
NFHS-4 Household,ha55_02,result of measurement - hemoglobin
NFHS-4 Household,ha55_03,result of measurement - hemoglobin
NFHS-4 Household,ha55_04,result of measurement - hemoglobin
NFHS-4 Household,ha55_05,result of measurement - hemoglobin
NFHS-4 Household,ha55_06,result of measurement - hemoglobin
NFHS-4 Household,ha55_07,result of measurement - hemoglobin
NFHS-4 Household,ha55_08,result of measurement - hemoglobin
NFHS-4 Household,ha55_09,result of measurement - hemoglobin
NFHS-4 Household,ha55_10,result of measurement - hemoglobin
NFHS-4 Household,ha55_11,result of measurement - hemoglobin
NFHS-4 Household,ha55_12,result of measurement - hemoglobin
NFHS-4 Household,ha56_01,hemoglobin level adjusted for altitude and smoking (g/dl - 1 decimal)
NFHS-4 Household,ha56_02,hemoglobin level adjusted for altitude and smoking (g/dl - 1 decimal)
NFHS-4 Household,ha56_03,hemoglobin level adjusted for altitude and smoking (g/dl - 1 decimal)
NFHS-4 Household,ha56_04,hemoglobin level adjusted for altitude and smoking (g/dl - 1 decimal)
NFHS-4 Household,ha56_05,hemoglobin level adjusted for altitude and smoking (g/dl - 1 decimal)
NFHS-4 Household,ha56_06,hemoglobin level adjusted for altitude and smoking (g/dl - 1 decimal)
NFHS-4 Household,ha56_07,hemoglobin level adjusted for altitude and smoking (g/dl - 1 decimal)
NFHS-4 Household,ha56_08,hemoglobin level adjusted for altitude and smoking (g/dl - 1 decimal)
NFHS-4 Household,ha56_09,hemoglobin level adjusted for altitude and smoking (g/dl - 1 decimal)
