dataset,variable,label
NFHS-5 Household,hc8_5,weight/age standard deviation
NFHS-5 Household,hc8_6,weight/age standard deviation
NFHS-5 Household,hc8_7,weight/age standard deviation
NFHS-5 Household,hc8_8,weight/age standard deviation
NFHS-5 Household,hc8_9,weight/age standard deviation
NFHS-5 Household,hc9_1,weight/age percent of ref. median
NFHS-5 Household,hc9_2,weight/age percent of ref. median
NFHS-5 Household,hc9_3,weight/age percent of ref. median
NFHS-5 Household,hc9_4,weight/age percent of ref. median
NFHS-5 Household,hc9_5,weight/age percent of ref. median
NFHS-5 Household,hc9_6,weight/age percent of ref. median
NFHS-5 Household,hc9_7,weight/age percent of ref. median
NFHS-5 Household,hc9_8,weight/age percent of ref. median
NFHS-5 Household,hc9_9,weight/age percent of ref. median
NFHS-5 Household,hc10_1,weight/height percentile
NFHS-5 Household,hc10_2,weight/height percentile
NFHS-5 Household,hc10_3,weight/height percentile
NFHS-5 Household,hc10_4,weight/height percentile
NFHS-5 Household,hc10_5,weight/height percentile
NFHS-5 Household,hc10_6,weight/height percentile
NFHS-5 Household,hc10_7,weight/height percentile
NFHS-5 Household,hc10_8,weight/height percentile
NFHS-5 Household,hc10_9,weight/height percentile
NFHS-5 Household,hc11_1,weight/height standard deviation
NFHS-5 Household,hc11_2,weight/height standard deviation
NFHS-5 Household,hc11_3,weight/height standard deviation
NFHS-5 Household,hc11_4,weight/height standard deviation
NFHS-5 Household,hc11_5,weight/height standard deviation
NFHS-5 Household,hc11_6,weight/height standard deviation
NFHS-5 Household,hc11_7,weight/height standard deviation
NFHS-5 Household,hc11_8,weight/height standard deviation
NFHS-5 Household,hc11_9,weight/height standard deviation
NFHS-5 Household,hc12_1,weight/height percent of ref. median
NFHS-5 Household,hc12_2,weight/height percent of ref. median
NFHS-5 Household,hc12_3,weight/height percent of ref. median
NFHS-5 Household,hc12_4,weight/height percent of ref. median
NFHS-5 Household,hc12_5,weight/height percent of ref. median
NFHS-5 Household,hc12_6,weight/height percent of ref. median
NFHS-5 Household,hc12_7,weight/height percent of ref. median
NFHS-5 Household,hc12_8,weight/height percent of ref. median
NFHS-5 Household,hc12_9,weight/height percent of ref. median
NFHS-5 Household,hc13_1,result of measurement - height/weight
NFHS-5 Household,hc13_2,result of measurement - height/weight
NFHS-5 Household,hc13_3,result of measurement - height/weight
NFHS-5 Household,hc13_4,result of measurement - height/weight
NFHS-5 Household,hc13_5,result of measurement - height/weight
NFHS-5 Household,hc13_6,result of measurement - height/weight
NFHS-5 Household,hc13_7,result of measurement - height/weight
NFHS-5 Household,hc13_8,result of measurement - height/weight
NFHS-5 Household,hc13_9,result of measurement - height/weight
NFHS-5 Household,hc15_1,height: lying or standing
NFHS-5 Household,hc15_2,height: lying or standing
NFHS-5 Household,hc15_3,height: lying or standing
NFHS-5 Household,hc15_4,height: lying or standing
NFHS-5 Household,hc15_5,height: lying or standing
NFHS-5 Household,hc15_6,height: lying or standing
NFHS-5 Household,hc15_7,height: lying or standing
NFHS-5 Household,hc15_8,height: lying or standing
NFHS-5 Household,hc15_9,height: lying or standing
NFHS-5 Household,hc16_1,day of birth
NFHS-5 Household,hc16_2,day of birth
NFHS-5 Household,hc16_3,day of birth
NFHS-5 Household,hc16_4,day of birth
NFHS-5 Household,hc16_5,day of birth
NFHS-5 Household,hc16_6,day of birth
NFHS-5 Household,hc16_7,day of birth
NFHS-5 Household,hc16_8,day of birth
NFHS-5 Household,hc16_9,day of birth
NFHS-5 Household,hc17_1,date measured (day)
NFHS-5 Household,hc17_2,date measured (day)
NFHS-5 Household,hc17_3,date measured (day)
NFHS-5 Household,hc17_4,date measured (day)
NFHS-5 Household,hc17_5,date measured (day)
NFHS-5 Household,hc17_6,date measured (day)
NFHS-5 Household,hc17_7,date measured (day)
NFHS-5 Household,hc17_8,date measured (day)
NFHS-5 Household,hc17_9,date measured (day)
NFHS-5 Household,hc18_1,date measured (month)
NFHS-5 Household,hc18_2,date measured (month)
NFHS-5 Household,hc18_3,date measured (month)
NFHS-5 Household,hc18_4,date measured (month)
NFHS-5 Household,hc18_5,date measured (month)
NFHS-5 Household,hc18_6,date measured (month)
NFHS-5 Household,hc18_7,date measured (month)
NFHS-5 Household,hc18_8,date measured (month)
NFHS-5 Household,hc18_9,date measured (month)
NFHS-5 Household,hc19_1,date measured (year)
NFHS-5 Household,hc19_2,date measured (year)
NFHS-5 Household,hc19_3,date measured (year)
NFHS-5 Household,hc19_4,date measured (year)
NFHS-5 Household,hc19_5,date measured (year)
NFHS-5 Household,hc19_6,date measured (year)
NFHS-5 Household,hc19_7,date measured (year)
NFHS-5 Household,hc19_8,date measured (year)
NFHS-5 Household,hc19_9,date measured (year)
NFHS-5 Household,hc20_1,century day code (cdc) of measurement
NFHS-5 Household,hc20_2,century day code (cdc) of measurement
NFHS-5 Household,hc20_3,century day code (cdc) of measurement
NFHS-5 Household,hc20_4,century day code (cdc) of measurement
NFHS-5 Household,hc20_5,century day code (cdc) of measurement
NFHS-5 Household,hc20_6,century day code (cdc) of measurement
NFHS-5 Household,hc20_7,century day code (cdc) of measurement
NFHS-5 Household,hc20_8,century day code (cdc) of measurement
NFHS-5 Household,hc20_9,century day code (cdc) of measurement
NFHS-5 Household,hc21_1,fieldworker measurer code
NFHS-5 Household,hc21_2,fieldworker measurer code
NFHS-5 Household,hc21_3,fieldworker measurer code
NFHS-5 Household,hc21_4,fieldworker measurer code
NFHS-5 Household,hc21_5,fieldworker measurer code
NFHS-5 Household,hc21_6,fieldworker measurer code
NFHS-5 Household,hc21_7,fieldworker measurer code
NFHS-5 Household,hc21_8,fieldworker measurer code
NFHS-5 Household,hc21_9,fieldworker measurer code
NFHS-5 Household,hc27_1,sex
NFHS-5 Household,hc27_2,sex
NFHS-5 Household,hc27_3,sex
NFHS-5 Household,hc27_4,sex
NFHS-5 Household,hc27_5,sex
NFHS-5 Household,hc27_6,sex
NFHS-5 Household,hc27_7,sex
NFHS-5 Household,hc27_8,sex
NFHS-5 Household,hc27_9,sex
NFHS-5 Household,hc30_1,month of birth
NFHS-5 Household,hc30_2,month of birth
NFHS-5 Household,hc30_3,month of birth
NFHS-5 Household,hc30_4,month of birth
NFHS-5 Household,hc30_5,month of birth
NFHS-5 Household,hc30_6,month of birth
NFHS-5 Household,hc30_7,month of birth
NFHS-5 Household,hc30_8,month of birth
NFHS-5 Household,hc30_9,month of birth
NFHS-5 Household,hc31_1,year of birth
NFHS-5 Household,hc31_2,year of birth
NFHS-5 Household,hc31_3,year of birth
NFHS-5 Household,hc31_4,year of birth
NFHS-5 Household,hc31_5,year of birth
NFHS-5 Household,hc31_6,year of birth
NFHS-5 Household,hc31_7,year of birth
NFHS-5 Household,hc31_8,year of birth
NFHS-5 Household,hc31_9,year of birth
NFHS-5 Household,hc32_1,date of birth (cmc)
NFHS-5 Household,hc32_2,date of birth (cmc)
NFHS-5 Household,hc32_3,date of birth (cmc)
NFHS-5 Household,hc32_4,date of birth (cmc)
NFHS-5 Household,hc32_5,date of birth (cmc)
NFHS-5 Household,hc32_6,date of birth (cmc)
NFHS-5 Household,hc32_7,date of birth (cmc)
NFHS-5 Household,hc32_8,date of birth (cmc)
NFHS-5 Household,hc32_9,date of birth (cmc)
NFHS-5 Household,hc32a_1,century day code (cdc) of birth
NFHS-5 Household,hc32a_2,century day code (cdc) of birth
NFHS-5 Household,hc32a_3,century day code (cdc) of birth
NFHS-5 Household,hc32a_4,century day code (cdc) of birth
NFHS-5 Household,hc32a_5,century day code (cdc) of birth
NFHS-5 Household,hc32a_6,century day code (cdc) of birth
NFHS-5 Household,hc32a_7,century day code (cdc) of birth
NFHS-5 Household,hc32a_8,century day code (cdc) of birth
NFHS-5 Household,hc32a_9,century day code (cdc) of birth
NFHS-5 Household,hc33_1,completeness of hc32 information
NFHS-5 Household,hc33_2,completeness of hc32 information
NFHS-5 Household,hc33_3,completeness of hc32 information
NFHS-5 Household,hc33_4,completeness of hc32 information
NFHS-5 Household,hc33_5,completeness of hc32 information
NFHS-5 Household,hc33_6,completeness of hc32 information
NFHS-5 Household,hc33_7,completeness of hc32 information
NFHS-5 Household,hc33_8,completeness of hc32 information
NFHS-5 Household,hc33_9,completeness of hc32 information
NFHS-5 Household,hc51_1,line number of parent/caretaker
NFHS-5 Household,hc51_2,line number of parent/caretaker
NFHS-5 Household,hc51_3,line number of parent/caretaker
NFHS-5 Household,hc51_4,line number of parent/caretaker
NFHS-5 Household,hc51_5,line number of parent/caretaker
NFHS-5 Household,hc51_6,line number of parent/caretaker
NFHS-5 Household,hc51_7,line number of parent/caretaker
NFHS-5 Household,hc51_8,line number of parent/caretaker
NFHS-5 Household,hc51_9,line number of parent/caretaker
NFHS-5 Household,hc52_1,read consent statement - hemoglobin
NFHS-5 Household,hc52_2,read consent statement - hemoglobin
NFHS-5 Household,hc52_3,read consent statement - hemoglobin
NFHS-5 Household,hc52_4,read consent statement - hemoglobin
NFHS-5 Household,hc52_5,read consent statement - hemoglobin
NFHS-5 Household,hc52_6,read consent statement - hemoglobin
NFHS-5 Household,hc52_7,read consent statement - hemoglobin
NFHS-5 Household,hc52_8,read consent statement - hemoglobin
NFHS-5 Household,hc52_9,read consent statement - hemoglobin
NFHS-5 Household,hc53_1,hemoglobin level (g/dl - 1 decimal)
NFHS-5 Household,hc53_2,hemoglobin level (g/dl - 1 decimal)
NFHS-5 Household,hc53_3,hemoglobin level (g/dl - 1 decimal)
NFHS-5 Household,hc53_4,hemoglobin level (g/dl - 1 decimal)
NFHS-5 Household,hc53_5,hemoglobin level (g/dl - 1 decimal)
NFHS-5 Household,hc53_6,hemoglobin level (g/dl - 1 decimal)
NFHS-5 Household,hc53_7,hemoglobin level (g/dl - 1 decimal)
NFHS-5 Household,hc53_8,hemoglobin level (g/dl - 1 decimal)
NFHS-5 Household,hc53_9,hemoglobin level (g/dl - 1 decimal)
NFHS-5 Household,hc55_1,result of measurement - hemoglobin
NFHS-5 Household,hc55_2,result of measurement - hemoglobin
NFHS-5 Household,hc55_3,result of measurement - hemoglobin
NFHS-5 Household,hc55_4,result of measurement - hemoglobin
NFHS-5 Household,hc55_5,result of measurement - hemoglobin
NFHS-5 Household,hc55_6,result of measurement - hemoglobin
NFHS-5 Household,hc55_7,result of measurement - hemoglobin
NFHS-5 Household,hc55_8,result of measurement - hemoglobin
NFHS-5 Household,hc55_9,result of measurement - hemoglobin
NFHS-5 Household,hc56_1,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-5 Household,hc56_2,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-5 Household,hc56_3,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-5 Household,hc56_4,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-5 Household,hc56_5,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-5 Household,hc56_6,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-5 Household,hc56_7,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-5 Household,hc56_8,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-5 Household,hc56_9,hemoglobin level adjusted for altitude (g/dl - 1 decimal)
NFHS-5 Household,hc57_1,anemia level
NFHS-5 Household,hc57_2,anemia level
NFHS-5 Household,hc57_3,anemia level
NFHS-5 Household,hc57_4,anemia level
NFHS-5 Household,hc57_5,anemia level
NFHS-5 Household,hc57_6,anemia level
NFHS-5 Household,hc57_7,anemia level
NFHS-5 Household,hc57_8,anemia level
NFHS-5 Household,hc57_9,anemia level
NFHS-5 Household,hc58_1,na - agrees to referral - anemia
NFHS-5 Household,hc58_2,na - agrees to referral - anemia
NFHS-5 Household,hc58_3,na - agrees to referral - anemia
NFHS-5 Household,hc58_4,na - agrees to referral - anemia
NFHS-5 Household,hc58_5,na - agrees to referral - anemia
NFHS-5 Household,hc58_6,na - agrees to referral - anemia
NFHS-5 Household,hc58_7,na - agrees to referral - anemia
NFHS-5 Household,hc58_8,na - agrees to referral - anemia
NFHS-5 Household,hc58_9,na - agrees to referral - anemia
NFHS-5 Household,hc60_1,mother's line number (woman's questionnaire)
NFHS-5 Household,hc60_2,mother's line number (woman's questionnaire)
NFHS-5 Household,hc60_3,mother's line number (woman's questionnaire)
NFHS-5 Household,hc60_4,mother's line number (woman's questionnaire)
NFHS-5 Household,hc60_5,mother's line number (woman's questionnaire)
NFHS-5 Household,hc60_6,mother's line number (woman's questionnaire)
NFHS-5 Household,hc60_7,mother's line number (woman's questionnaire)
NFHS-5 Household,hc60_8,mother's line number (woman's questionnaire)
NFHS-5 Household,hc60_9,mother's line number (woman's questionnaire)
NFHS-5 Household,hc61_1,mother's highest educational level
NFHS-5 Household,hc61_2,mother's highest educational level
NFHS-5 Household,hc61_3,mother's highest educational level
NFHS-5 Household,hc61_4,mother's highest educational level
NFHS-5 Household,hc61_5,mother's highest educational level
NFHS-5 Household,hc61_6,mother's highest educational level
NFHS-5 Household,hc61_7,mother's highest educational level
NFHS-5 Household,hc61_8,mother's highest educational level
NFHS-5 Household,hc61_9,mother's highest educational level
NFHS-5 Household,hc62_1,mother's highest year of education
NFHS-5 Household,hc62_2,mother's highest year of education
NFHS-5 Household,hc62_3,mother's highest year of education
NFHS-5 Household,hc62_4,mother's highest year of education
NFHS-5 Household,hc62_5,mother's highest year of education
NFHS-5 Household,hc62_6,mother's highest year of education
NFHS-5 Household,hc62_7,mother's highest year of education
NFHS-5 Household,hc62_8,mother's highest year of education
NFHS-5 Household,hc62_9,mother's highest year of education
NFHS-5 Household,hc63_1,preceding birth interval (months)
NFHS-5 Household,hc63_2,preceding birth interval (months)
NFHS-5 Household,hc63_3,preceding birth interval (months)
NFHS-5 Household,hc63_4,preceding birth interval (months)
NFHS-5 Household,hc63_5,preceding birth interval (months)
NFHS-5 Household,hc63_6,preceding birth interval (months)
NFHS-5 Household,hc63_7,preceding birth interval (months)
NFHS-5 Household,hc63_8,preceding birth interval (months)
NFHS-5 Household,hc63_9,preceding birth interval (months)
NFHS-5 Household,hc64_1,birth order number
NFHS-5 Household,hc64_2,birth order number
NFHS-5 Household,hc64_3,birth order number
NFHS-5 Household,hc64_4,birth order number
NFHS-5 Household,hc64_5,birth order number
NFHS-5 Household,hc64_6,birth order number
NFHS-5 Household,hc64_7,birth order number
NFHS-5 Household,hc64_8,birth order number
NFHS-5 Household,hc64_9,birth order number
NFHS-5 Household,hc68_1,mother's highest educational level (for preliminary and final report)
NFHS-5 Household,hc68_2,mother's highest educational level (for preliminary and final report)
NFHS-5 Household,hc68_3,mother's highest educational level (for preliminary and final report)
NFHS-5 Household,hc68_4,mother's highest educational level (for preliminary and final report)
NFHS-5 Household,hc68_5,mother's highest educational level (for preliminary and final report)
NFHS-5 Household,hc68_6,mother's highest educational level (for preliminary and final report)
NFHS-5 Household,hc68_7,mother's highest educational level (for preliminary and final report)
NFHS-5 Household,hc68_8,mother's highest educational level (for preliminary and final report)
NFHS-5 Household,hc68_9,mother's highest educational level (for preliminary and final report)
NFHS-5 Household,hc70_1,height/age standard deviation (new who)
NFHS-5 Household,hc70_2,height/age standard deviation (new who)
NFHS-5 Household,hc70_3,height/age standard deviation (new who)
NFHS-5 Household,hc70_4,height/age standard deviation (new who)
NFHS-5 Household,hc70_5,height/age standard deviation (new who)
NFHS-5 Household,hc70_6,height/age standard deviation (new who)
NFHS-5 Household,hc70_7,height/age standard deviation (new who)
NFHS-5 Household,hc70_8,height/age standard deviation (new who)
NFHS-5 Household,hc70_9,height/age standard deviation (new who)
NFHS-5 Household,hc71_1,weight/age standard deviation (new who)
NFHS-5 Household,hc71_2,weight/age standard deviation (new who)
NFHS-5 Household,hc71_3,weight/age standard deviation (new who)
NFHS-5 Household,hc71_4,weight/age standard deviation (new who)
NFHS-5 Household,hc71_5,weight/age standard deviation (new who)
NFHS-5 Household,hc71_6,weight/age standard deviation (new who)
NFHS-5 Household,hc71_7,weight/age standard deviation (new who)
