dataset,variable,label
NFHS-5 Individual,m65k_5,na - reason didn't deliver at health facility: cs
NFHS-5 Individual,m65k_6,na - reason didn't deliver at health facility: cs
NFHS-5 Individual,m65l_1,na - reason didn't deliver at health facility: cs
NFHS-5 Individual,m65l_2,na - reason didn't deliver at health facility: cs
NFHS-5 Individual,m65l_3,na - reason didn't deliver at health facility: cs
NFHS-5 Individual,m65l_4,na - reason didn't deliver at health facility: cs
NFHS-5 Individual,m65l_5,na - reason didn't deliver at health facility: cs
NFHS-5 Individual,m65l_6,na - reason didn't deliver at health facility: cs
NFHS-5 Individual,m65x_1,reason didn't deliver at health facility: other
NFHS-5 Individual,m65x_2,reason didn't deliver at health facility: other
NFHS-5 Individual,m65x_3,reason didn't deliver at health facility: other
NFHS-5 Individual,m65x_4,reason didn't deliver at health facility: other
NFHS-5 Individual,m65x_5,reason didn't deliver at health facility: other
NFHS-5 Individual,m65x_6,reason didn't deliver at health facility: other
NFHS-5 Individual,m66_1,respondent's health checked after discharge/delivery at home
NFHS-5 Individual,m66_2,respondent's health checked after discharge/delivery at home
NFHS-5 Individual,m66_3,respondent's health checked after discharge/delivery at home
NFHS-5 Individual,m66_4,respondent's health checked after discharge/delivery at home
NFHS-5 Individual,m66_5,respondent's health checked after discharge/delivery at home
NFHS-5 Individual,m66_6,respondent's health checked after discharge/delivery at home
NFHS-5 Individual,m67_1,how long after discharge/delivery at home respondent health check took place
NFHS-5 Individual,m67_2,how long after discharge/delivery at home respondent health check took place
NFHS-5 Individual,m67_3,how long after discharge/delivery at home respondent health check took place
NFHS-5 Individual,m67_4,how long after discharge/delivery at home respondent health check took place
NFHS-5 Individual,m67_5,how long after discharge/delivery at home respondent health check took place
NFHS-5 Individual,m67_6,how long after discharge/delivery at home respondent health check took place
NFHS-5 Individual,m68_1,who checked respondent health after discharge/delivery at home
NFHS-5 Individual,m68_2,who checked respondent health after discharge/delivery at home
NFHS-5 Individual,m68_3,who checked respondent health after discharge/delivery at home
NFHS-5 Individual,m68_4,who checked respondent health after discharge/delivery at home
NFHS-5 Individual,m68_5,who checked respondent health after discharge/delivery at home
NFHS-5 Individual,m68_6,who checked respondent health after discharge/delivery at home
NFHS-5 Individual,m69_1,where respondent check after discharge/delivery at home took place
NFHS-5 Individual,m69_2,where respondent check after discharge/delivery at home took place
NFHS-5 Individual,m69_3,where respondent check after discharge/delivery at home took place
NFHS-5 Individual,m69_4,where respondent check after discharge/delivery at home took place
NFHS-5 Individual,m69_5,where respondent check after discharge/delivery at home took place
NFHS-5 Individual,m69_6,where respondent check after discharge/delivery at home took place
NFHS-5 Individual,m70_1,baby postnatal check within 2 months
NFHS-5 Individual,m70_2,baby postnatal check within 2 months
NFHS-5 Individual,m70_3,baby postnatal check within 2 months
NFHS-5 Individual,m70_4,baby postnatal check within 2 months
NFHS-5 Individual,m70_5,baby postnatal check within 2 months
NFHS-5 Individual,m70_6,baby postnatal check within 2 months
NFHS-5 Individual,m71_1,time after delivery postnatal check took place
NFHS-5 Individual,m71_2,time after delivery postnatal check took place
NFHS-5 Individual,m71_3,time after delivery postnatal check took place
NFHS-5 Individual,m71_4,time after delivery postnatal check took place
NFHS-5 Individual,m71_5,time after delivery postnatal check took place
NFHS-5 Individual,m71_6,time after delivery postnatal check took place
NFHS-5 Individual,m72_1,person who performed postnatal checkup
NFHS-5 Individual,m72_2,person who performed postnatal checkup
NFHS-5 Individual,m72_3,person who performed postnatal checkup
NFHS-5 Individual,m72_4,person who performed postnatal checkup
NFHS-5 Individual,m72_5,person who performed postnatal checkup
NFHS-5 Individual,m72_6,person who performed postnatal checkup
NFHS-5 Individual,m73_1,place baby was first checked
NFHS-5 Individual,m73_2,place baby was first checked
NFHS-5 Individual,m73_3,place baby was first checked
NFHS-5 Individual,m73_4,place baby was first checked
NFHS-5 Individual,m73_5,place baby was first checked
NFHS-5 Individual,m73_6,place baby was first checked
NFHS-5 Individual,m74_1,child's health checked before discharge
NFHS-5 Individual,m74_2,child's health checked before discharge
NFHS-5 Individual,m74_3,child's health checked before discharge
NFHS-5 Individual,m74_4,child's health checked before discharge
NFHS-5 Individual,m74_5,child's health checked before discharge
NFHS-5 Individual,m74_6,child's health checked before discharge
NFHS-5 Individual,m75_1,how long before discharging child health check took place
NFHS-5 Individual,m75_2,how long before discharging child health check took place
NFHS-5 Individual,m75_3,how long before discharging child health check took place
NFHS-5 Individual,m75_4,how long before discharging child health check took place
NFHS-5 Individual,m75_5,how long before discharging child health check took place
NFHS-5 Individual,m75_6,how long before discharging child health check took place
NFHS-5 Individual,m76_1,who checked child health before discharge
NFHS-5 Individual,m76_2,who checked child health before discharge
NFHS-5 Individual,m76_3,who checked child health before discharge
NFHS-5 Individual,m76_4,who checked child health before discharge
NFHS-5 Individual,m76_5,who checked child health before discharge
NFHS-5 Individual,m76_6,who checked child health before discharge
NFHS-5 Individual,m77_1,was child put on mother's chest and bare skin after birth
NFHS-5 Individual,m77_2,was child put on mother's chest and bare skin after birth
NFHS-5 Individual,m77_3,was child put on mother's chest and bare skin after birth
NFHS-5 Individual,m77_4,was child put on mother's chest and bare skin after birth
NFHS-5 Individual,m77_5,was child put on mother's chest and bare skin after birth
NFHS-5 Individual,m77_6,was child put on mother's chest and bare skin after birth
NFHS-5 Individual,m78a_1,na - during first 2 days health provider: examine cord
NFHS-5 Individual,m78a_2,na - during first 2 days health provider: examine cord
NFHS-5 Individual,m78a_3,na - during first 2 days health provider: examine cord
NFHS-5 Individual,m78a_4,na - during first 2 days health provider: examine cord
NFHS-5 Individual,m78a_5,na - during first 2 days health provider: examine cord
NFHS-5 Individual,m78a_6,na - during first 2 days health provider: examine cord
NFHS-5 Individual,m78b_1,na - during first 2 days health provider: measure temperature
NFHS-5 Individual,m78b_2,na - during first 2 days health provider: measure temperature
NFHS-5 Individual,m78b_3,na - during first 2 days health provider: measure temperature
NFHS-5 Individual,m78b_4,na - during first 2 days health provider: measure temperature
NFHS-5 Individual,m78b_5,na - during first 2 days health provider: measure temperature
NFHS-5 Individual,m78b_6,na - during first 2 days health provider: measure temperature
NFHS-5 Individual,m78c_1,na - during first 2 days health provider: counsel on newborn dangers
NFHS-5 Individual,m78c_2,na - during first 2 days health provider: counsel on newborn dangers
NFHS-5 Individual,m78c_3,na - during first 2 days health provider: counsel on newborn dangers
NFHS-5 Individual,m78c_4,na - during first 2 days health provider: counsel on newborn dangers
NFHS-5 Individual,m78c_5,na - during first 2 days health provider: counsel on newborn dangers
NFHS-5 Individual,m78c_6,na - during first 2 days health provider: counsel on newborn dangers
NFHS-5 Individual,m78d_1,na - during first 2 days health provider: counsel on breastfeeding
NFHS-5 Individual,m78d_2,na - during first 2 days health provider: counsel on breastfeeding
NFHS-5 Individual,m78d_3,na - during first 2 days health provider: counsel on breastfeeding
NFHS-5 Individual,m78d_4,na - during first 2 days health provider: counsel on breastfeeding
NFHS-5 Individual,m78d_5,na - during first 2 days health provider: counsel on breastfeeding
NFHS-5 Individual,m78d_6,na - during first 2 days health provider: counsel on breastfeeding
NFHS-5 Individual,m78e_1,na - during first 2 days health provider: observe breastfeeding
NFHS-5 Individual,m78e_2,na - during first 2 days health provider: observe breastfeeding
NFHS-5 Individual,m78e_3,na - during first 2 days health provider: observe breastfeeding
NFHS-5 Individual,m78e_4,na - during first 2 days health provider: observe breastfeeding
NFHS-5 Individual,m78e_5,na - during first 2 days health provider: observe breastfeeding
NFHS-5 Individual,m78e_6,na - during first 2 days health provider: observe breastfeeding
NFHS-5 Individual,m78f_1,na - during first 2 days health provider: cs
NFHS-5 Individual,m78f_2,na - during first 2 days health provider: cs
NFHS-5 Individual,m78f_3,na - during first 2 days health provider: cs
NFHS-5 Individual,m78f_4,na - during first 2 days health provider: cs
NFHS-5 Individual,m78f_5,na - during first 2 days health provider: cs
NFHS-5 Individual,m78f_6,na - during first 2 days health provider: cs
NFHS-5 Individual,m78g_1,na - during first 2 days health provider: cs
NFHS-5 Individual,m78g_2,na - during first 2 days health provider: cs
NFHS-5 Individual,m78g_3,na - during first 2 days health provider: cs
NFHS-5 Individual,m78g_4,na - during first 2 days health provider: cs
NFHS-5 Individual,m78g_5,na - during first 2 days health provider: cs
NFHS-5 Individual,m78g_6,na - during first 2 days health provider: cs
NFHS-5 Individual,m78h_1,na - during first 2 days health provider: cs
NFHS-5 Individual,m78h_2,na - during first 2 days health provider: cs
NFHS-5 Individual,m78h_3,na - during first 2 days health provider: cs
NFHS-5 Individual,m78h_4,na - during first 2 days health provider: cs
NFHS-5 Individual,m78h_5,na - during first 2 days health provider: cs
NFHS-5 Individual,m78h_6,na - during first 2 days health provider: cs
NFHS-5 Individual,m78i_1,na - during first 2 days health provider: cs
NFHS-5 Individual,m78i_2,na - during first 2 days health provider: cs
NFHS-5 Individual,m78i_3,na - during first 2 days health provider: cs
NFHS-5 Individual,m78i_4,na - during first 2 days health provider: cs
NFHS-5 Individual,m78i_5,na - during first 2 days health provider: cs
NFHS-5 Individual,m78i_6,na - during first 2 days health provider: cs
NFHS-5 Individual,m78j_1,na - during first 2 days health provider: cs
NFHS-5 Individual,m78j_2,na - during first 2 days health provider: cs
NFHS-5 Individual,m78j_3,na - during first 2 days health provider: cs
NFHS-5 Individual,m78j_4,na - during first 2 days health provider: cs
NFHS-5 Individual,m78j_5,na - during first 2 days health provider: cs
NFHS-5 Individual,m78j_6,na - during first 2 days health provider: cs
NFHS-5 Individual,v401,last birth a caesarean section
NFHS-5 Individual,v404,currently breastfeeding
NFHS-5 Individual,v405,currently amenorrheic
NFHS-5 Individual,v406,currently abstaining
NFHS-5 Individual,v407,na - number of times breastfed during night
NFHS-5 Individual,v408,na - number of times breastfed during day
NFHS-5 Individual,v409,gave child plain water
NFHS-5 Individual,v409a,na - gave child sugar water
NFHS-5 Individual,v410,gave child juice
NFHS-5 Individual,v410a,na - gave child tea or coffee
NFHS-5 Individual,v411,"gave child tinned, powdered or fresh milk"
NFHS-5 Individual,v411a,gave child baby formula
NFHS-5 Individual,v412,na - gave child fresh milk
NFHS-5 Individual,v412a,"gave child fortified baby food (cerelac, etc)"
NFHS-5 Individual,v412b,na - gave child other porridge/gruel
NFHS-5 Individual,v412c,gave child soup/clear broth
NFHS-5 Individual,v413,gave child other liquid
NFHS-5 Individual,v413a,na - gave child cs liquid
NFHS-5 Individual,v413b,na - gave child cs liquid
NFHS-5 Individual,v413c,na - gave child cs liquid
NFHS-5 Individual,v413d,na - gave child cs liquid
NFHS-5 Individual,v414a,"gave child any chicken, duck or other birds"
NFHS-5 Individual,v414b,na - gave child cs foods
NFHS-5 Individual,v414c,na - gave child cs foods
NFHS-5 Individual,v414d,na - gave child cs foods
NFHS-5 Individual,v414e,"gave child bread, noodles, other made from grains"
NFHS-5 Individual,v414f,"gave child potatoes, cassava, or other tubers"
NFHS-5 Individual,v414g,gave child eggs
NFHS-5 Individual,v414h,"na - gave child meat (beef, pork, lamb, chicken, etc)"
NFHS-5 Individual,v414i,"gave child pumpkin, carrots, squash (yellow or orange inside)"
NFHS-5 Individual,v414j,gave child any dark green leafy vegetables
NFHS-5 Individual,v414k,"gave child mangoes, papayas, other vitamin a fruits"
NFHS-5 Individual,v414l,gave child any other fruits
NFHS-5 Individual,v414m,"gave child liver, heart, other organs"
NFHS-5 Individual,v414n,gave child fish or shellfish
NFHS-5 Individual,v414o,"gave child food made from beans, peas, lentils, nuts"
NFHS-5 Individual,v414p,"gave child cheese, yogurt, other milk products"
NFHS-5 Individual,v414q,"na - gave child oil, fats, butter, products made of them"
NFHS-5 Individual,v414r,"na - gave child chocolates, sweets, candies, pastries, etc"
NFHS-5 Individual,v414s,gave child other solid-semisolid food
NFHS-5 Individual,v414t,gave child other meat
NFHS-5 Individual,v414u,na - gave child cs foods
NFHS-5 Individual,v414v,gave child yogurt
NFHS-5 Individual,v414w,na - gave child cs foods
NFHS-5 Individual,v415,drank from bottle with nipple yesterday/last night
NFHS-5 Individual,v416,heard of oral rehydration
NFHS-5 Individual,v417,entries in pregnancy and postnatal care roster
NFHS-5 Individual,v418,entries in immunization roster
NFHS-5 Individual,v418a,entries in child health roster
NFHS-5 Individual,v419,entries in height/weight roster
NFHS-5 Individual,v420,measurer's code
NFHS-5 Individual,v421,na - assistant measurer's code
NFHS-5 Individual,v426,when child put to breast
NFHS-5 Individual,v437,respondent's weight in kilograms (1 decimal)
NFHS-5 Individual,v438,respondent's height in centimeters (1 decimal)
NFHS-5 Individual,v439,height/age percentile
NFHS-5 Individual,v440,height/age standard deviation
NFHS-5 Individual,v441,height/age percent ref. median
NFHS-5 Individual,v442,weight/height percent ref. median (dhs)
NFHS-5 Individual,v443,weight/height percent ref. median (fog)
NFHS-5 Individual,v444,weight/height percent ref. median (who)
NFHS-5 Individual,v444a,weight/height standard deviation (dhs)
NFHS-5 Individual,v445,body mass index
NFHS-5 Individual,v446,rohrer's index
NFHS-5 Individual,v447,result of measurement - height/weight
NFHS-5 Individual,v447a,women's age in years (from household questionnaire)
NFHS-5 Individual,v452a,under age 18 (from household questionnaire)
NFHS-5 Individual,v452b,line number of parent/caretaker
NFHS-5 Individual,v452c,read consent statement - hemoglobin
NFHS-5 Individual,v453,hemoglobin level (g/dl - 1 decimal)
NFHS-5 Individual,v454,currently pregnant (from household questionnaire)
NFHS-5 Individual,v455,result of measurement - hemoglobin
NFHS-5 Individual,v456,hemoglobin level adjusted for altitude and smoking (g/dl - 1 decimal)
NFHS-5 Individual,v457,anemia level
NFHS-5 Individual,v458,na - agrees to referral - anemia
NFHS-5 Individual,v459,have mosquito bed net for sleeping (from household questionnaire)
